"","screenName","location","latitude","longitude","state"
"821","eclecticinvest","Fullerton, CA",33.8703645,-117.9242123,"California"
"822","ChocolateThickT","Roanoke, VA",37.2709704,-79.9414266,"Virginia"
"823","KokoroAkechi","around Seattle I guess",47.6048152,-122.3305677,"Washington"
"824","honoha86","Here",36.7435531,-95.9359977,"Oklahoma"
"825","miggyxsantos","ust | letran | south",36.9941417,-95.6129003,"Oklahoma"
"827","LlVEBREATHE","17 | FL",27.6648274,-81.5157535,"Florida"
"828","butc_h","Houston, TX",29.7604267,-95.3698028,"Texas"
"829","tomar84","langley",38.9464996,-77.1588685,"Virginia"
"830","Symone_99","Lafayette,AL",32.899776,-85.4011588,"Alabama"
"831","aaliyahmahogani","Monroe, LA",32.5093109,-92.1193012,"Louisiana"
"833","butterfliesblue","pending",40.7453363,-73.9902096,"New York"
"837","gladglads","New Jersey",40.0583238,-74.4056612,"New Jersey"
"838","GrimmCookies","Middle Earth",33.6446621,-117.8370968,"California"
"839","60SecsToDeath","On Razor's Edge",33.078868,-96.8232144,"Texas"
"841","arcsno_","hell ",42.43472,-83.985,"Michigan"
"842","FOMI_US","New York, NY",40.7127753,-74.0059728,"New York"
"848","veroicone","Jacksonville, FL",30.3321838,-81.655651,"Florida"
"850","theone_cyn","Nan Ruelle la",34.0522342,-118.2436849,"California"
"858","JoshuapBoston1","Harrisburg, NE",41.5563636,-103.7385563,"Nebraska"
"859","NaeGWALA","chicago",41.8781136,-87.6297982,"Illinois"
"861","david_epperson","Columbus, IN",39.2014404,-85.9213796,"Indiana"
"864","emmanuel__143","Brownsville, TX",25.9017472,-97.4974838,"Texas"
"865","_chellybby","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"866","claudiabeth","Chevy Chase, MD",38.9692771,-77.0788667,"Maryland"
"869","TheComic_Dude","Indiana, USA",40.2671941,-86.1349019,"Indiana"
"870","ephxmeride_","Nice",39.1232253,-122.848327,"California"
"873","thebeatsalive","Seattle, WA",47.6062095,-122.3320708,"Washington"
"875","charitykristenn","nashville ",36.1626638,-86.7816016,"Tennessee"
"880","ludachristyyy","256",38.236951,-122.641717,"California"
"881","BESportSheet","Murray, KY",36.6103334,-88.314761,"Kentucky"
"882","JordanMieko","boston",42.3600825,-71.0588801,"Massachusetts"
"883","meowth","A galaxy far, far away",28.385233,-81.563874,"Florida"
"884","DavidCvstaneda","Not David. ND.",40.4148901,-104.9901324,"Colorado"
"885","yolawnder","idk",36.3704479,-94.1049312,"Arkansas"
"886","cyberspork","Boston, MA",42.3600825,-71.0588801,"Massachusetts"
"889","andyswist","NJ-NYC",40.774851,-74.0385114,"New Jersey"
"890","will_cliff_","VSU ",37.2384613,-77.4198721,"Virginia"
"891","_AllDaii","My own lane",33.0465019,-96.858026,"Texas"
"892","Dopeynightlife1","Greensboro, NC",36.0726354,-79.7919754,"North Carolina"
"893","latyazsabre","Georgia, USA",32.1656221,-82.9000751,"Georgia"
"894","dylanjhebert12","The Boot",36.108767,-95.905547,"Oklahoma"
"900","_YoItsKakess","Greenville, Tx <U+2661> ( :",33.1384488,-96.1108066,"Texas"
"901","finstergrrrl","Denver, CO",39.7392358,-104.990251,"Colorado"
"904","Jmichaeltucker2","West Highland, Denver",39.7638219,-105.0411298,"Colorado"
"906","Peg_leg_Pete","North of Seattle",47.7170204,-122.3009337,"Washington"
"911","Lovee_Krystalin","San Antonio <U+2708><U+FE0F> Tally <U+0001F34A>",29.4241219,-98.4936282,"Texas"
"912","kcchiefscooper","Iowa, USA",41.8780025,-93.097702,"Iowa"
"913","Luvv_Dreaaa","In space",34.0431514,-118.2548126,"California"
"914","kidyusuke","South Carolina, USA",33.836081,-81.1637245,"South Carolina"
"915","EricaLeighWhite","Charlotte, NC",35.2270869,-80.8431267,"North Carolina"
"919","honeyandsmart","Arlington, TX",32.735687,-97.1080656,"Texas"
"922","arielklontz","Nashville, TN",36.1626638,-86.7816016,"Tennessee"
"924","SuzyQsea","Earth",37.2321077,-95.7243335,"Kansas"
"925","nandarent","Arizona/California",34.7171877,-114.4878314,"California"
"927","VanessaTheTol","Look up",35.100408,-82.417121,"South Carolina"
"928","turnbob73","Redlands, CA",34.0555693,-117.1825381,"California"
"929","DameMaggieHodge","Nirvana",36.147481,-95.942129,"Oklahoma"
"931","8ylberina","Another Planet",39.94228,-75.155855,"Pennsylvania"
"933","jezzebelle277","everywhere",33.7589188,-84.3640829,"Georgia"
"935","dngmarie","JDAJ",33.5191664,-90.1819498,"Mississippi"
"940","MikaelaN__","New York, NY",40.7127753,-74.0059728,"New York"
"942","halloweenchick","Kenmore, NY",42.9658907,-78.870036,"New York"
"944","Strangeland_Elf","Ithilien",40.6216082,-74.72214,"New Jersey"
"945","LovelyLilifer","Nebraska, USA",41.4925374,-99.9018131,"Nebraska"
"946","hereisjake","California, USA",36.778261,-119.4179324,"California"
"948","copperbird7","Valley of the Sun",33.4483771,-112.0740373,"Arizona"
"949","pinkstarburst21","727",36.1659924,-95.9041025,"Oklahoma"
"950","denissemoreno29","Houston, TX",29.7604267,-95.3698028,"Texas"
"951","wesleywhite626","Sandy, UT",40.5649781,-111.8389726,"Utah"
"955","TASTElikeKYNdy","ODU",36.8853217,-76.3058786,"Virginia"
"956","jowharahhh","New Jersey, ",40.0583238,-74.4056612,"New Jersey"
"958","Kandice_Tweets","MSU <U+0001F985><U+2764><U+FE0F>",42.701848,-84.4821719,"Michigan"
"959","ShadowDusk94","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"963","jsreinecker","Edson, KS",39.3382284,-101.5464127,"Kansas"
"964","JessicaRunion2","Ripley, WV",38.8186957,-81.7106851,"West Virginia"
"966","velveteins","fl | callisto | 1231",27.6648274,-81.5157535,"Florida"
"970","StefanieFortson","Georgia, USA",32.1656221,-82.9000751,"Georgia"
"971","bwspastudios","Pocono Mountains",41.0700078,-75.4344727,"Pennsylvania"
"972","VignoeTyler15","bolivar mo",37.6144838,-93.4104749,"Missouri"
"975","_KendrickH_","No Days Off TX",31.9685988,-99.9018131,"Texas"
"976","ConcussionCornr","New York, NY",40.7127753,-74.0059728,"New York"
"977","1Rylic","Neptune, CA",37.8087841,-122.2517734,"California"
"978","DaveBngDave","Arizona, USA",34.0489281,-111.0937311,"Arizona"
"981","CoffeeIdk","htx",29.7552928,-95.3553688,"Texas"
"986","DinkyYFE","Peoria, IL ",40.6936488,-89.5889864,"Illinois"
"989","DiabolicFN","Massachusetts, USA",42.4072107,-71.3824374,"Massachusetts"
"991","xBBx","New Jersey, USA",40.0583238,-74.4056612,"New Jersey"
"992","seejessiedraw","WHOOP Headquarters",42.344638,-71.099117,"Massachusetts"
"994","mslpitt","Texas, USA",31.9685988,-99.9018131,"Texas"
"995","pussypennies","beyonce",25.8210583,-80.2323876,"Florida"
"998","Eldalleth","Oklahoma City, OK",35.4675602,-97.5164276,"Oklahoma"
"1000","alextlira","Denver, CO",39.7392358,-104.990251,"Colorado"
"1001","LadyKing_4","Brooklyn, NY",40.6781784,-73.9441579,"New York"
"1003","Kali_Dominic","NOLA",29.9510658,-90.0715323,"Louisiana"
"1009","claybar57","Seattle, Wa.",47.6062095,-122.3320708,"Washington"
"1010","official_kristy","Waterloo Iowa",42.492786,-92.3425775,"Iowa"
"1011","Coach_Lueck","Aberdeen, SD",45.4646985,-98.4864829,"South Dakota"
"1012","MJRonRadio","Philadelphia/Phoenix/Worldwide",39.9525839,-75.1652215,"Pennsylvania"
"1015","jeffdeguia_","Los Angeles, CA",34.0522342,-118.2436849,"California"
"1017","Tglizzy19","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"1018","TravBtalkinSHIT","Bay Area, Ca",37.8271784,-122.2913078,"California"
"1019","drmchenrylee","Edna, Tx",28.9785947,-96.6460877,"Texas"
"1022","harrylegend33","603 Seacoast",43.0646603,-70.7861558,"New Hampshire"
"1023","PaulCRoberto","Madisonville, KY",37.3281005,-87.4988882,"Kentucky"
"1024","hyggeJeonie","Hi hello !!",40.6497284,-73.5859221,"New York"
"1025","teemcee","• DTW <U+2708><U+FE0F> PHX <U+2708><U+FE0F> SAN <U+2708><U+FE0F> LAS •",42.2161722,-83.3553842,"Michigan"
"1033","klttenyuta","g&g|kunky|VDT",37.418191,-95.6818343,"Kansas"
"1034","khmapes1","Pennsylvania, USA",41.2033216,-77.1945247,"Pennsylvania"
"1035","Janiyis_","Rhode Island, USA",41.5800945,-71.4774291,"Rhode Island"
"1038","gayh0rney","Los Angeles, CA",34.0522342,-118.2436849,"California"
"1039","abifacee","Minnesota, USA",46.729553,-94.6858998,"Minnesota"
"1042","staceyhipple","Arcadia",34.1397292,-118.0353449,"California"
"1044","iiamneneee","$$$$$$ ON MY MIND",34.1778147,-94.7847554,"Oklahoma"
"1047","PCatstronaut","Pittsburgh, PA, USA",40.4406248,-79.9958864,"Pennsylvania"
"1048","EricaLikayyyy","West Pensacola, FL",30.4265866,-87.2796948,"Florida"
"1049","chaengfs","nlsc",40.479688,-111.904763,"Utah"
"1050","HatashHyrunashi","California, USA",36.778261,-119.4179324,"California"
"1052","Chinitaa_Iris","EPTX",31.7502053,-106.3001242,"Texas"
"1055","GetErDoneRTCO","Colorado",39.5500507,-105.7820674,"Colorado"
"1058","jonblatho","Norman, OK",35.2225668,-97.4394777,"Oklahoma"
"1059","RA_Saint6","Garden Grove, CA",33.7742692,-117.9379952,"California"
"1061","eightfiftty","850 <U+0001F308>",38.9208122,-120.007089,"California"
"1064","SaysEdwina","Living In the ""D""",42.331427,-83.0457538,"Michigan"
"1070","xochitlsky","Atlanta",33.7489954,-84.3879824,"Georgia"
"1071","OmarDeanII","Dirty South. ",33.9649304,-118.2255295,"California"
"1072","superoeo","Bmore",39.2903848,-76.6121893,"Maryland"
"1073","deymdeyn","Goner",35.119727,-89.990425,"Tennessee"
"1074","JamieBeaman","New York City",40.7127753,-74.0059728,"New York"
"1078","mikeylikesNYR","New Jersey, USA",40.0583238,-74.4056612,"New Jersey"
"1079","MoonFlower_FG","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"1080","kailuhmarieee","Centreville, VA",38.8403909,-77.4288769,"Virginia"
"1083","jooniedew","California, USA",36.778261,-119.4179324,"California"
"1085","503spooktown","Henderson, NV",36.0395247,-114.9817213,"Nevada"
"1088","bunnyhentman","Brooklyn",40.6781784,-73.9441579,"New York"
"1089","KatieKimNBC","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"1090","jayybiirrd","Portland, OR",45.5122308,-122.6587185,"Oregon"
"1093","gisellelune","Los Angeles, CA",34.0522342,-118.2436849,"California"
"1095","Chenita91","Tx",31.9685988,-99.9018131,"Texas"
"1096","GamerBabeTravel","Santa Rosa, CA",38.440429,-122.7140548,"California"
"1097","AngeliqueMayer","San Francisco",37.7749295,-122.4194155,"California"
"1098","i_martin1","Greensboro, NC",36.0726354,-79.7919754,"North Carolina"
"1099","zoooooooooool","ny c",40.7127753,-74.0059728,"New York"
"1100","VillagerEditor1","The Woodlands, Texas",30.1658207,-95.4612625,"Texas"
"1102","WMawbelleo","Surrounded by chairs",36.059484,-95.851834,"Oklahoma"
"1103","DrRayND","Sacramento, CA",38.5815719,-121.4943996,"California"
"1105","RealMichaelCote","Nowhere,USA",35.1592256,-98.4422802,"Oklahoma"
"1106","starclusterr","Memphis 10",35.0537716,-90.0215115,"Tennessee"
"1108","jayyfyb","Charlotte, NC",35.2270869,-80.8431267,"North Carolina"
"1109","xMarcHenry","the 7 seas",47.3272987,-122.5798707,"Washington"
"1110","JosepxhKeller","California, USA",36.778261,-119.4179324,"California"
"1112","2jay2function","bucks co",40.4107964,-75.2479061,"Pennsylvania"
"1114","vampireskoolgrl","Flagstaff, AZ",35.1982836,-111.651302,"Arizona"
"1115","RyeLind","Georgia, USA",32.1656221,-82.9000751,"Georgia"
"1116","geemultani24","Los Angeles ",34.0522342,-118.2436849,"California"
"1119","FLCENES","L.I.N.Y.",40.8793846,-73.404998,"New York"
"1121","DestWest99","TEXAS<U+2708><U+FE0F> LOST",31.9685988,-99.9018131,"Texas"
"1122","kimlofxx","under the stars",32.7505964,-117.1716797,"California"
"1127","ItianaBlanco","Baltimore, MD",39.2903848,-76.6121893,"Maryland"
"1128","sarahvtompkins","Valencia, California",34.456151,-118.5713823,"California"
"1132","tyeshabruh","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"1134","scudo98","Astroworld",29.6774067,-95.4075459,"Texas"
"1137","k__antwanette","Ypsi by way of FLINT ",42.2411499,-83.6129939,"Michigan"
"1138","michele_tripple","Dallas, TX",32.7766642,-96.7969879,"Texas"
"1139","odeorainisms","Laboratory. ",37.2246359,-95.7162525,"Kansas"
"1140","TaylorrHawkinss","NJ <U+2661>",40.0583238,-74.4056612,"New Jersey"
"1141","arthriticeq","Enfield, NH",43.640644,-72.143983,"New Hampshire"
"1142","Sw33t_Spot","Pittsburgh, PA",40.4406248,-79.9958864,"Pennsylvania"
"1143","Project7","Orange County, CA",33.7174708,-117.8311428,"California"
"1144","CrweWorld","Las Vegas, NV",36.1699412,-115.1398296,"Nevada"
"1147","NotSoSilentMajo","DMV",37.2266829,-95.716216,"Kansas"
"1156","DamianEudy","Albuquerque, NM",35.0843859,-106.650422,"New Mexico"
"1158","ZhanikB","Suwanee, GA",34.0514898,-84.0712997,"Georgia"
"1161","_sarahgrim_","Akron, OH",41.0814447,-81.5190053,"Ohio"
"1164","mayrajulietaa","Houston, TX",29.7604267,-95.3698028,"Texas"
"1167","Megan_MKE","Brown Deer, WI",43.1633426,-87.9645321,"Wisconsin"
"1168","DevitaOfCourse","sunshine state. fl ",27.6648274,-81.5157535,"Florida"
"1169","damndaisyyy","Jt's house",36.9484179,-79.361296,"Virginia"
"1170","amhamilton1014","Wichita, Kansas",37.6871761,-97.330053,"Kansas"
"1171","cultst","dee | 29 | wv | she/they",38.5976262,-80.4549026,"West Virginia"
"1174","jlee8701","furry road",38.0843458,-121.2416139,"California"
"1176","abbysayswords","New York, USA",40.7127753,-74.0059728,"New York"
"1177","techjollof","Planet Earth",41.909611,-87.771964,"Illinois"
"1179","VernWilliamsMD","Los Angeles, CA",34.0522342,-118.2436849,"California"
"1180","_Stellajess","san pablo, california",37.9621457,-122.3455263,"California"
"1181","tymishiaaaHoee","ATL<U+0001F351>",33.7489954,-84.3879824,"Georgia"
"1184","kailess_24","Watsonville, CA",36.910231,-121.7568946,"California"
"1193","DrJtheJingG","No Place",36.160308,-95.8455521,"Oklahoma"
"1195","LilyWilma","New Jersey, USA",40.0583238,-74.4056612,"New Jersey"
"1198","SoItsSara","Minnesota, USA",46.729553,-94.6858998,"Minnesota"
"1199","diazjazzy","Los Angeles, California ",34.0522342,-118.2436849,"California"
"1200","Soooooooooohkyu","California, USA",36.778261,-119.4179324,"California"
"1202","arielbergamini_","Texas, USA",31.9685988,-99.9018131,"Texas"
"1205","LishaDoee","Baltimore, MD",39.2903848,-76.6121893,"Maryland"
"1206","AudreyLover92","Ohio, USA",40.4172871,-82.907123,"Ohio"
"1207","Pharmics","Salt Lake City",40.7607793,-111.8910474,"Utah"
"1210","ejacqui","Chicago // New York // Rockies",41.8781136,-87.6297982,"Illinois"
"1212","Tweet_Lovee_","Pearland, TX",29.5635666,-95.2860474,"Texas"
"1213","0888_sara","Mid - Missouri <U+0001F69C>",38.4879093,-92.2802022,"Missouri"
"1214","ItsaSmart","Grand Rapids, MI",42.9633599,-85.6680863,"Michigan"
"1217","ShereevsShyna","Milwaukee, WI",43.0389025,-87.9064736,"Wisconsin"
"1221","twiggyerin","Houston, TX",29.7604267,-95.3698028,"Texas"
"1223","heauonthego","Portland, OR",45.5122308,-122.6587185,"Oregon"
"1226","_Starkeisha","Memphis <U+21AD> Martin",35.1495343,-90.0489801,"Tennessee"
"1227","YoMalik","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"1228","joolerina","Connecticut, USA",41.6032207,-73.087749,"Connecticut"
"1229","beth_morton","The Green Mountains",44.791667,-72.582778,"Vermont"
"1231","Therealldeej","WI<U+2708><U+FE0F>FL",43.7844397,-88.7878678,"Wisconsin"
"1232","iefamharris","with the hustle",37.7744413,-122.4115889,"California"
"1234","JoannieTheJedi","Philly",39.9525839,-75.1652215,"Pennsylvania"
"1235","lanathaliaa","Hayward, CA",37.6688205,-122.0807964,"California"
"1238","sharks1311","San Jose, CA",37.3382082,-121.8863286,"California"
"1240","Sayyydeees","Houston, TX",29.7604267,-95.3698028,"Texas"
"1241","NudeRage","NYC",40.7127753,-74.0059728,"New York"
"1243","MrSixPoints","Pittsburg, CA",38.0279762,-121.8846806,"California"
"1244","GypsyNilsen","Burnsville, MN",44.7677424,-93.2777226,"Minnesota"
"1247","kategerv","New Jersey, USA",40.0583238,-74.4056612,"New Jersey"
"1248","tati_rad","OU '19",35.2058936,-97.4457137,"Oklahoma"
"1249","wjxt4","Jacksonville, Fla.",30.3321838,-81.655651,"Florida"
"1250","DisneySwiftie","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"1251","reigensgf","they/them . o h n2 m j t",37.1786321,-94.3015665,"Missouri"
"1252","fiweh","Worldwide",36.249758,-95.266826,"Oklahoma"
"1255","Aneraaa_","Baltimore, MD",39.2903848,-76.6121893,"Maryland"
"1257","SassFactory_","Lake Orion, MI",42.7844752,-83.2396612,"Michigan"
"1258","awitsandrea","Houston",29.7604267,-95.3698028,"Texas"
"1259","psychmajorvia","Texas, USA",31.9685988,-99.9018131,"Texas"
"1261","anxietysgomez","hogwarts.",28.4722475,-81.4736377,"Florida"
"1262","StacksDame","Canton ohio",40.7989473,-81.378447,"Ohio"
"1263","NGEKANG","KRP.OC.",33.7174708,-117.8311428,"California"
"1264","KillerArtking","michigan detroit",42.331427,-83.0457538,"Michigan"
"1267","AustinM_Photo","NJ",40.0583238,-74.4056612,"New Jersey"
"1274","EatLiveLaugh","Los Angeles, CA",34.0522342,-118.2436849,"California"
"1275","MeekPhill_","Queens, NY",40.7282239,-73.7948516,"New York"
"1276","hellbillyJ79","PRINCETON,IN",38.3553236,-87.5675222,"Indiana"
"1277","K_A_Grayson","New York, USA",40.7127753,-74.0059728,"New York"
"1278","byronicqueer_o","north star mall cowboy boots",29.5199883,-98.4939698,"Texas"
"1279","MaimThe","Los Angeles, CA",34.0522342,-118.2436849,"California"
"1280","shaykardashh","South Bend, IN",41.6763545,-86.2519898,"Indiana"
"1284","Arend_Sheree91"," Arizona",34.0489281,-111.0937311,"Arizona"
"1285","i__AmNuNu","Philadelphia, PA",39.9525839,-75.1652215,"Pennsylvania"
"1287","tokyotavern","West Las Vegas, Las Vegas",36.1955984,-115.1554879,"Nevada"
"1288","d_eaisha","Alexandria, LA <U+2708><U+FE0F> Houston, TX",31.3112936,-92.4451371,"Louisiana"
"1289","knjhuney","<U+C900> ",36.8011795,-94.3602169,"Missouri"
"1292","BigAshley_","Houston, TX",29.7604267,-95.3698028,"Texas"
"1293","innovationn_","Lucena | Dasma",41.4975683,-81.6806969,"Ohio"
"1294","ByHisGr52404097","New Orleans, LA",29.9510658,-90.0715323,"Louisiana"
"1296","MsLadyV_","Monroe, LA",32.5093109,-92.1193012,"Louisiana"
"1297","DanaSneed5","Holdenville, OK",35.0803617,-96.3991765,"Oklahoma"
"1298","heartsforphil","terabithia ",38.5661615,-94.9933489,"Kansas"
"1300","nuclearcarly","NJ",40.0583238,-74.4056612,"New Jersey"
"1301","bainslie78","New Hampshire, USA",43.1938516,-71.5723953,"New Hampshire"
"1306","vgpbeauty","Los Angeles, CA",34.0522342,-118.2436849,"California"
"1307","SantaPatriot","North Pole, AK",64.7511111,-147.3494443,"Alaska"
"1311","Gryphongirl2007","New York, NY",40.7127753,-74.0059728,"New York"
"1315","_MarcusMarcusss","cyberspace",41.680175,-88.208321,"Illinois"
"1317","whoachino","always movin // vegas",36.21655,-115.176364,"Nevada"
"1320","doranyisx","Paterson, NJ",40.9167654,-74.171811,"New Jersey"
"1321","DawnyPrestom","Westport, CT | NYC",41.1414717,-73.3579049,"Connecticut"
"1324","filloryandmagic","Brakebills, Or Brooklyn Ny",40.6781784,-73.9441579,"New York"
"1326","bloomingyoon","my bed",44.9991459,-93.2718701,"Minnesota"
"1327","tigrejaponesa","<U+3042><U+307F><U+3057><U+3066><U+308B> | Ryukyu ",39.0384475,-94.6867816,"Kansas"
"1330","jelanitime","East Harlem, Manhattan",40.7957399,-73.9389213,"New York"
"1331","v_i_c_t_o_r_m","Oklahoma, USA",35.0077519,-97.092877,"Oklahoma"
"1332","Kinkajou5123","Austin, TX",30.267153,-97.7430608,"Texas"
"1333","jackieh_15","Banquete, TX",27.806281,-97.7965464,"Texas"
"1334","FamImTired","Fayetteville, AR",36.082156,-94.1718542,"Arkansas"
"1337","S_Aguilar4991","City of Evil, AZ",34.0489281,-111.0937311,"Arizona"
"1339","inner_reset","Los Angeles ,CA",34.0522342,-118.2436849,"California"
"1340","BalmainBarbie1","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"1341","KevinnCyrus","Cyrus, NV ",39.520303,-119.815667,"Nevada"
"1342","DollyHadBraces","The Squared Circle",40.629067,-76.387791,"Pennsylvania"
"1343","DiZongker","Valrico, FL",27.9462615,-82.2420317,"Florida"
"1345","PlanetJStokes","Detroit, MI",42.331427,-83.0457538,"Michigan"
"1350","DByrd937","Dayton, OH",39.7589478,-84.1916069,"Ohio"
"1351","savannahdead","good ole' pennsylvania",40.5207288,-77.8346922,"Pennsylvania"
"1352","haileyycheyenne","T E X A S ",31.9685988,-99.9018131,"Texas"
"1353","aspaterson","San Francisco Area",37.8271784,-122.2913078,"California"
"1355","dehydratedsumo1","up",37.2697857,-95.5528355,"Kansas"
"1356","spacepup10","Texas, USA",31.9685988,-99.9018131,"Texas"
"1358","darkphanlp","kansas city, mo",39.0997265,-94.5785667,"Missouri"
"1360","Gabrielle_KSHUB","Kingston, Maine",44.9592231,-70.1539542,"Maine"
"1361","Ivey_BiZaaR","Brooklyn, NY",40.6781784,-73.9441579,"New York"
"1362","KoopaKungFu","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"1363","Maayyaaa__","NY <U+2708><U+FE0F> D[M]V",43.2994285,-74.2179326,"New York"
"1364","kenyadigit18","Mississippi, USA",32.3546679,-89.3985283,"Mississippi"
"1365","lois7210","Pinellas Park, FL",27.8428025,-82.6995443,"Florida"
"1366","Cheetah13mo","Kansas City, MO",39.0997265,-94.5785667,"Missouri"
"1367","jxpskxrt","San Francisco, CA",37.7749295,-122.4194155,"California"
"1371","meezyftgomez","CA",36.778261,-119.4179324,"California"
"1373","petervhale","Somerset",42.5628556,-83.1841251,"Michigan"
"1375","ponderzelos","gay area",30.3149307,-81.7029572,"Florida"
"1376","bohemiangoddezz","Hotel California ",36.1732952,-115.1446128,"Nevada"
"1379","FLyScruggsBoi","Cumberland,Va",37.4963918,-78.2448664,"Virginia"
"1380","__mikkkk","Richmond, VA",37.5407246,-77.4360481,"Virginia"
"1381","JustLetMe_BEE","NOLA",29.9510658,-90.0715323,"Louisiana"
"1383","romeofitaly","Michigan, USA",44.3148443,-85.6023643,"Michigan"
"1384","Llanes19Raquel","Tucson, AZ",32.2226066,-110.9747108,"Arizona"
"1388","switnik109","suburbs of Chicago",41.7435073,-88.0118473,"Illinois"
"1389","logicthelog","Robot Town",33.4900159,-117.1453988,"California"
"1390","SabrinaSpiher","Pittsburgh",40.4406248,-79.9958864,"Pennsylvania"
"1393","Bleed_Vodka","Austin, Tx. ",30.267153,-97.7430608,"Texas"
"1394","Beautiful_Caa","Mississippi",32.3546679,-89.3985283,"Mississippi"
"1395","BrenDee85","Pennsylvania<U+E50C>USA ",41.2033216,-77.1945247,"Pennsylvania"
"1399","KatheGr08t","NJ",40.0583238,-74.4056612,"New Jersey"
"1401","AbusaadZaid","Z Town",40.7959838,-80.1372519,"Pennsylvania"
"1402","AndrewEisen","San Diego",32.715738,-117.1610838,"California"
"1403","QisPresident","560 state st",40.6851675,-73.9786448,"New York"
"1405","AJMullican","Arizona, USA",34.0489281,-111.0937311,"Arizona"
"1407","OfHexAppeal","Shadowcrest",46.8262891,-96.8789314,"North Dakota"
"1410","TheIJordan","New York, USA",40.7127753,-74.0059728,"New York"
"1414","Espinoza_les","Richfield, MN",44.8832982,-93.2830021,"Minnesota"
"1415","AnneRN79","Houston",29.7604267,-95.3698028,"Texas"
"1418","BSCBaso","Bethune, SC",34.4148762,-80.348683,"South Carolina"
"1420","MsTJones87","New York, NY",40.7127753,-74.0059728,"New York"
"1423","JesicaAHallet","florida",27.6648274,-81.5157535,"Florida"
"1427","theFoulkster","Tuscaloosa, AL",33.2098407,-87.5691735,"Alabama"
"1428","flyiingsparrow","Missourian living in Michigan",37.9642529,-91.8318334,"Missouri"
"1430","This_Kinda_Love","in the right place",42.966185,-85.6704798,"Michigan"
"1431","Softfor_Tae","New Jersey",40.0583238,-74.4056612,"New Jersey"
"1432","Go_Nadz824","Philadelphia/Bloomsburg",41.0079058,-76.4262093,"Pennsylvania"
"1433","emociional82","Ohio, USA",40.4172871,-82.907123,"Ohio"
"1434","ChrisAsterisk","Brooklyn, NY",40.6781784,-73.9441579,"New York"
"1438","serpentst0unge","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"1439","OleFunkE","Yinzer",40.4522837,-79.9824392,"Pennsylvania"
"1440","rkaynine","504 LSU",30.4132579,-91.1800023,"Louisiana"
"1444","phvm0us","Arkansas",35.20105,-91.8318334,"Arkansas"
"1446","cassblackwell62","Dothan, AL",31.2232313,-85.3904888,"Alabama"
"1449","Eric3653","Virginia, USA",37.4315734,-78.6568942,"Virginia"
"1450","Dunny0","Paradise, NV",36.0971945,-115.1466648,"Nevada"
"1452","TwoToneTay","Yerrrrrrr Queens, NY",40.7282239,-73.7948516,"New York"
"1456","kveon99","Houston, TX",29.7604267,-95.3698028,"Texas"
"1457","moonpetals13","moonlight",39.247571,-94.4663732,"Missouri"
"1458","Betty_Kart1","Santa Clara, CA",37.3541079,-121.9552356,"California"
"1459","MattBos","SEA, NYC, LA",40.7190983,-73.9862607,"New York"
"1460","_timommy","New Orleans",29.9510658,-90.0715323,"Louisiana"
"1463","JenusVenus","Texas, USA",31.9685988,-99.9018131,"Texas"
"1464","KoldRoze","California, USA",36.778261,-119.4179324,"California"
"1467","jenn_aayyee","Los Angeles, CA",34.0522342,-118.2436849,"California"
"1468","taehyubgs","091618 | 20",36.0139071,-95.8825214,"Oklahoma"
"1470","SashaRenee99","Florida, USA",27.6648274,-81.5157535,"Florida"
"1471","MatthewK33","love shack",32.7886714,-97.3486674,"Texas"
"1473","itsthalia__","Florida, USA",27.6648274,-81.5157535,"Florida"
"1477","jordany4721","Massachusetts, USA",42.4072107,-71.3824374,"Massachusetts"
"1481","Imhereyayforme","Columbus, OH",39.9611755,-82.9987942,"Ohio"
"1483","SprinkledinkINC","Louisville, KY",38.2526647,-85.7584557,"Kentucky"
"1485","katieruizz","Texas, USA",31.9685988,-99.9018131,"Texas"
"1486","kristinvmvrie","Ontario, CA",34.0633443,-117.6508876,"California"
"1489","rrmichaspn","purgatory ",37.6302699,-107.8140452,"Colorado"
"1490","SinCityHeatwKat","Las Vegas, NV",36.1699412,-115.1398296,"Nevada"
"1494","dobermanmamma","In the back woods of Maine",44.0813549,-70.2701909,"Maine"
"1496","Sue__Shaw","Charlotte, NC",35.2270869,-80.8431267,"North Carolina"
"1500","ghostattlas","west coast",62.4113634,-149.0729714,"Alaska"
"1501","bpdnaiman","rolling joints",29.8199717,-95.4608624,"Texas"
"1506","KyTheBrute","St. Louis Mo",38.6270025,-90.1994042,"Missouri"
"1507","kIyntar","marvel ; dc",36.255282,-93.119601,"Arkansas"
"1513","sirius20_81","Indianapolis",39.768403,-86.158068,"Indiana"
