"","screenName","location","latitude","longitude"
"133","EurekaMag","Singapore",1.352083,103.819836
"134","rabiaahmad3","Lahore, Pakistan",31.5203696,74.3587473
"135","hoenestIyy","NYC",40.7127753,-74.0059728
"137","curulymph","<U+795E><U+5948><U+5DDD><U+770C><U+5DDD><U+5D0E><U+5E02><U+9AD8><U+6D25><U+533A><U+6E9D><U+306E><U+53E3>",35.6062001,139.616214
"138","physiciansthriv","Omaha, Nebraska",41.2565369,-95.9345034
"139","karnivore11","IV <U+2194><U+FE0F> Ames",42.0307812,-93.6319131
"140","MLISrevenge","ND by way of IL, IA, IL, & MN",40.6983747,-89.6014715
"141","BusDadInc","Vermont",44.5588028,-72.5778415
"143","swiftnaturals10","North Carolina",35.7595731,-79.0192997
"144","clif_high","tall trees, Salish Sea, Terra",48.3295258,-123.1406752
"146","jpaint","Alberta",53.9332706,-116.5765035
"147","might_be_a_mark","Smoky Mountains",35.6531943,-83.5070203
"148","IconicLucky","Hell, NM",34.9039412,-106.4336333
"149","mark_tollins","British Columbia, Canada",53.7266683,-127.6476205
"150","AnnaDsays","Austin, TX",30.267153,-97.7430608
"151","thenext_step123","New York, NY",40.7127753,-74.0059728
"152","Jenjay12","New Jersey",40.0583238,-74.4056612
"153","montreal110","Au Québec",52.9399159,-73.5491361
"155","ScreamingDitto","Newcastle upon Tyne, England ",54.978252,-1.61778
"156","taatakook","The Netherlands",52.132633,5.291266
"158","lani_lymph","<U+4EAC><U+90FD> <U+5B87><U+6CBB>",34.8844606,135.7998544
"159","WyredAlice","Just outside of Wonderland",43.8430176,-79.5394625
"160","ElizabethGalen","Austin, Texas",30.267153,-97.7430608
"161","offbrandgranola","Austin, TX",30.267153,-97.7430608
"162","Sams4Cats","Cooktown, Queensland",-15.4758164,145.2470981
"164","DrMarkOng","London",51.5073509,-0.1277583
"166","NoMoreCellulite","Liverpool",53.4083714,-2.9915726
"167","hamsacenter","Chicago, IL",41.8781136,-87.6297982
"168","NEJM","Boston, MA",42.3600825,-71.0588801
"169","drgarynull","NYC",40.7127753,-74.0059728
"170","dovahmhysa","Los Angeles, CA",34.0522342,-118.2436849
"171","marynew","South Carolina",33.836081,-81.1637245
"172","TLCschool","Austin, Texas",30.267153,-97.7430608
"173","icantfindmybees","Lafayette, LA",30.2240897,-92.0198427
"174","beyondfiveorg","Australia",-25.274398,133.775136
"175","cockoffcancer","Swindon, England",51.5557739,-1.7797176
"176","blamom","PA",41.2033216,-77.1945247
"179","potato_crisp","Washington",47.7510741,-120.7401385
"180","snipeyhead","NYC expat in San Diego, CA",40.7127753,-74.0059728
"183","RachelS00396468","South East England",51.2330699,-0.5732182
"185","Khanibee12","Giyani |Pretoria",-25.7478676,28.2292712
"188","briskool","Toronto, Ontario",43.653226,-79.3831843
"189","ECAware","worldwide",36.249758,-95.266826
"190","eldispensador","Salta, Argentina",-24.7821269,-65.4231976
"191","Follementbijoux","Novalaise",45.593904,5.771218
"192","DougieStew","London, England",51.5073509,-0.1277583
"195","healthyojas","Trichy, Tamilnadu, India",10.7904833,78.7046725
"196","canis_brillante","ATX",30.2649158,-97.7493159
"197","elisabobisa917","San Leandro, CA",37.7249296,-122.1560768
"198","natalietooturnt","the city",36.3683682,-96.0008489
"200","abcdiagnosis","Saddleworth",53.557788,-1.9949813
"201","peachypiexo","Pennsylvania, USA",41.2033216,-77.1945247
"203","jediyuhdigg","Los Angeles, CA",34.0522342,-118.2436849
"204","connied319","Slidell, LA",30.2751945,-89.7811745
"205","Sydsnap","Bangkok, Thailand",13.7563309,100.5017651
"206","KimberlyCHHC","Minnesota",46.729553,-94.6858998
"208","networkingwomen","Ilderton, Ontario",43.0792014,-81.3817835
"210","PrecursorCell","Daejeon, Republic of Korea",36.3504119,127.3845475
"211","NatureRevCancer","London, UK",51.5073509,-0.1277583
"212","nwcancerforum","North Wales, UK",53.0711149,-3.8080783
"213","exervolve","Sparta, NJ",41.0334562,-74.6363588
"214","Sara_AnnMan","Pittsburgh, PA",40.4406248,-79.9958864
"215","OxfordOLP","Oxford, UK",51.7520209,-1.2577263
"216","PVPSnews","Ponte Vedra Beach, FL ",30.2400058,-81.3852595
"218","MeInformed","United Kingdom",55.378051,-3.435973
"219","wvtoots","Washington, DC",38.9071923,-77.0368707
"220","miu_lymph","Japan  Osaka
",34.6937378,135.5021651
"221","lymph_dx","<U+6C60><U+888B><U+6771><U+53E3>",35.7293062,139.7124913
"222","KayannaUnsworth","Warrington, England",53.3900441,-2.5969501
"225","letssensespa","Dubai, United Arab Emirates",25.2048493,55.2707828
"226","MLDInstitute","WPB, Florida",26.7153424,-80.0533746
"227","HealthNdMedicin","United Kingdom",55.378051,-3.435973
"228","kathylopinto","Kingston, Jamaica",18.0178743,-76.8099041
"229","wahadwaishrun","<U+0644><U+0646><U+062F><U+0646> <U+0627><U+0646><U+062C><U+0644><U+062A><U+0631><U+0627> ",51.5073509,-0.1277583
"230","jonathon_clark","Richmond, KY",37.7478572,-84.2946539
"231","CindyAnneMunro","United Kingdom",55.378051,-3.435973
"232","lobotomiseme","Belfast, Northern Ireland",54.597285,-5.93012
"233","Colorectal_bio","London",51.5073509,-0.1277583
"235","depressing_cut","with my depression",47.809958,-122.3755057
"236","AleaJuneMortens","Downey, CA",33.9401088,-118.1331593
"237","master_usmle_rv","Massachusetts, USA",42.4072107,-71.3824374
"238","finesse_god_","Chicago",41.8781136,-87.6297982
"240","wanpaku_lc","<U+5922><U+306E><U+4E2D>",35.1016864,138.8577538
"241","kt_maye","space",36.7499658,-95.9626008
"242","KarenKrystal29","Forney, TX",32.7481845,-96.4719312
"243","histocasino","Cayman Islands",19.3133,-81.2546
"244","Billcaswell8","Louisville, KY",38.2526647,-85.7584557
"245","transwolverine","Florida",27.6648274,-81.5157535
"246","SusanAllen11sd","Oregon, USA",43.8041334,-120.5542012
"247","wright__mikayla","Robinson, IL",39.0053201,-87.7391935
"248","stephaniemirro","Virginia, USA",37.4315734,-78.6568942
"250","urdadssidepiece","New York, NY",40.7127753,-74.0059728
"251","dpaltus7","Melbourne, Victoria",-37.8136276,144.9630576
"252","falymso_lymph","<U+65E5><U+672C> <U+6771><U+4EAC>",35.7090259,139.7319925
"253","Cancer_bio","London",51.5073509,-0.1277583
"254","finnegansreader","Paris",48.856614,2.3522219
"256","spatch","Somerville, MA",42.3875968,-71.0994968
"257","PWCdocs","Blooming Glen, PA",40.3694104,-75.2477835
"258","_ashleythomas","lexington ky",38.0405837,-84.5037164
"260","sassnachwriter","Canada",56.130366,-106.346771
"261","bobbslobber","usa new york",40.7127753,-74.0059728
"262","IndependentSG","Singapore",1.352083,103.819836
"263","ikklebex19","Middlesbrough",54.574227,-1.234956
"264","LynnAsh5","Northumbria",50.1752777,-124.1522222
"265","Thaimassage919","5124 Bur Oak Cir Raleigh, NC",35.8533249,-78.7023418
"266","JdeLeijerPhysio","Melbourne, Victoria",-37.8136276,144.9630576
"267","silv24","London, England",51.5073509,-0.1277583
"268","sawuhdennison","Oneonta, NY",42.4528571,-75.0637746
"269","x3_ElLe","Georgia ",32.1656221,-82.9000751
"270","masa00051194549","<U+6ECB><U+8CC0><U+770C>",35.0045306,135.8685899
"271","streamlinebklyn","Brooklyn, NY",40.6781784,-73.9441579
"272","BeccaPrevisMD","Durham, NC",35.9940329,-78.898619
"273","ekhanafshar","San Francisco, CA",37.7749295,-122.4194155
"274","GloppinBoopin6","Republic of Belaruuuuuus",53.709807,27.953389
"275","chupacabrito","Dallas, TX",32.7766642,-96.7969879
"276","graceakichan","New York, USA",40.7127753,-74.0059728
"277","becky_Howell","Warwickshire, England ",52.2671353,-1.4675216
"278","punmetaphorica","TWITTRTH",37.7764685,-122.4172004
"279","Ayesha_arif23","Pakistan",30.375321,69.345116
"280","PsychSavant","California",36.778261,-119.4179324
"281","OlivexJuice","Los Angeles, CA",34.0522342,-118.2436849
"282","UFGeog","Gainesville, FL",29.6516344,-82.3248262
"283","abbiepinski","Yukon, OK",35.5067215,-97.7625441
"284","AGYG2014","Under Ground ",47.602375,-122.333654
"285","NWIMinorityTPC","Gary, IN",41.6020403,-87.3371523
"286","DrLB","Bergen",60.3912628,5.3220544
"287","RadDrDuke","Philadelphia, PA",39.9525839,-75.1652215
"288","Heatherian02","Canberra, ACT, Australia",-35.2809368,149.1300092
"289","ASCO","Alexandria, VA",38.8048355,-77.0469214
"291","biorers","San Juan, Argentina",-31.5351074,-68.5385941
"292","legacy_joey","Liverpool, England",53.4083714,-2.9915726
"293","rauchway","Davis, CA",38.5449065,-121.7405167
"294","SurreyEndo","Surrey, British Columbia",49.1913466,-122.8490125
"295","NdeQuadros","Georgia, USA",32.1656221,-82.9000751
"296","markrobles85","New Zealand",-40.900557,174.885971
"298","NationalMMPC","Augusta, GA",33.4734978,-82.0105148
"299","_bhog_","Cleveland",41.49932,-81.6943605
"300","nash_lanash2042","Montclair, NJ",40.8259007,-74.2090053
"301","LumpyLouish","In and Around Bahston",42.364205,-71.061361
"302","FuenteApolo","Toledo, Spain",39.8628316,-4.0273231
"303","FandIncollingo","Central NJ",40.0583238,-74.4056612
"304","njb1163","bolton landing ny",43.5677741,-73.6653939
"305","le4che","Houston, TX",29.7604267,-95.3698028
"306","Kimb3rlyAnn_","The North ",35.4617956,-97.649336
"308","NEJMres360","Boston, MA",42.3600825,-71.0588801
"309","lendeschwartz","Pennsylvania, USA",41.2033216,-77.1945247
"310","princesiddie","uncanny valley",39.0658999,-108.5653617
"311","LongBoiChutney","United Kingdom",55.378051,-3.435973
"312","Olivia_Livy_Liv","Virgin Islands, USA",18.335765,-64.896335
"314","elizariaa","Sweden",60.128161,18.643501
"316","AllyHartman","St. Francis University '18",40.50382,-78.6376191
"317","alessiorossini7","Torino, Piemonte",45.0703393,7.686864
"318","o_chelsea_xox","Canada",56.130366,-106.346771
"319","ImperialMed","Imperial College London",51.4987997,-0.1748772
"320","zsichinsky","Republic of the Philippines",12.879721,121.774017
"321","JoTrust","UK",55.378051,-3.435973
"322","420lanie","Texas, USA",31.9685988,-99.9018131
"323","KaeCruze","Oregon, USA",43.8041334,-120.5542012
"324","AshieCorner","Ohio, USA",40.4172871,-82.907123
"326","ovarcome","Houston, TX",29.7604267,-95.3698028
"328","deedee_regan","Michigan, USA",44.3148443,-85.6023643
"330","JeffreyKanneMD","Madison WI",43.0730517,-89.4012302
"331","ImplantedTI","Burbank, CA",34.1808392,-118.3089661
"332","ian601","wigan",53.5450645,-2.6325074
"334","HBCSE_TIFR","Mumbai",19.0759837,72.8776559
"336","DecadentDisease","London, England",51.5073509,-0.1277583
"337","alasmar","Egypt",26.820553,30.802498
"338","silver_fat","Brisbane, Queensland",-27.4697707,153.0251235
"339","HarassedbyGOI","India",20.593684,78.96288
"340","DamehDr","Dubai, United Arab Emirates",25.2048493,55.2707828
"341","Albinovet","Albino (BG) Italy",45.7636652,9.8015415
"342","NicocoHayek","Miami, Beirut",25.7650163,-80.1889764
"343","WHHQualAcademy","Warrington, England",53.3900441,-2.5969501
"344","crystaltipps24","Stoke-on-Trent",53.002668,-2.179404
"345","BibliotecaHUVH","Barcelona",41.3850639,2.1734035
"346","meandaringalong","Sheffield, England",53.381129,-1.470085
"347","RachaelHasIdeas","Sydney, Australia",-33.8688197,151.2092955
"348","BreastDense","Ireland",53.1423672,-7.6920536
"349","_I_d_u_n_","a rivermouth near you",46.5554597,-85.034057
"350","projectrook","Washington, DC",38.9071923,-77.0368707
"351","donalb5","Dublin City, Ireland",53.3498053,-6.2603097
"352","dorobothy_p","The Freshest of Hells",40.7608862,-73.9890184
"353","JulieThoren","Methuen, MA",42.7262016,-71.1908924
"354","StriveforfiveBC","Reading, England",51.4542645,-0.9781303
"355","tanyaradzwaa_","melbourne, victoria ",-37.8136276,144.9630576
"356","SharonVogel","Downers Grove, IL",41.8089191,-88.0111746
"357","odettevionesse","DVO, PH",7.190708,125.455341
"358","moxargon","Imperial Capitol on Skorax 5",34.0617252,-118.416607
"359","Ctaggart21","Utah, USA",39.3209801,-111.0937311
"360","Iowa4HTiffany","Des Moines, IA",41.5868353,-93.6249593
"361","bangeia","somewhere sa uplb",14.1648491,121.2412634
"363","Tavstwitt","Kennewick, Washington USA",46.2086683,-119.119948
"364","pigeon_piss","Michigan, USA",44.3148443,-85.6023643
"365","NG_ChCh","Christchurch City, New Zealand",-43.7537975,172.7778579
"366","GEResearch","Across the globe",30.2612181,-81.5876595
"367","ashley__willis","Halloween Town",34.170582,-118.339838
"368","LondonBelvin","Raleigh, NC",35.7795897,-78.6381787
"369","BChilt","Los Angeles, CA",34.0522342,-118.2436849
"370","Alexavilla__","Stephenville, TX",32.2206958,-98.2022633
"371","genuestella","Philippines",12.879721,121.774017
"373","_YOUNGBABY_","nyc",40.7127753,-74.0059728
"376","vpkmapi","Fairfield, IA",41.0076114,-91.9636914
"377","EmbryoResist","New Jersey, USA ",40.0583238,-74.4056612
"378","slvpknvt","Maryland, USA",39.0457549,-76.6412712
"380","roombachicken","Chicago, IL",41.8781136,-87.6297982
"381","roocey","Texas, USA",31.9685988,-99.9018131
"382","SophieReflex","Dereham",52.681618,0.937827
"384","crosearch1","Charleston, SC",32.7764749,-79.9310512
"385","Celsk1Steve","Barrie, Ontario",44.3893556,-79.6903316
"387","kasetthoe","Florida, USA",27.6648274,-81.5157535
"388","nosefetish","Apopka, FL",28.6934076,-81.5322149
"389","Lestari_NS8","Central Java, Indonesia",-7.150975,110.1402594
"390","Sarah_Samedi","South of Heaven",40.2585908,-93.5290954
"391","theresasaylor73","Alabama ",32.3182314,-86.902298
"393","Yomnanayef3","Mansoura",31.0409483,31.3784704
"394","Ding_Gorgeous","Rochester, MN",44.0121221,-92.4801989
"395","diamondsamosa","TRUE NORTH",32.7477155,-117.1299354
"396","loverofsol","Michigan, USA",44.3148443,-85.6023643
"397","Bonbonryu","Finland",61.92411,25.7481511
"399","LailaAshraf_","Alexandria, Egypt",31.2000924,29.9187387
"400","kim_wilz","washington indiana",38.6592152,-87.172789
"401","yukigodbless","thailand",15.870032,100.992541
"402","Farida_126","out of the box",42.8120578,-86.0158654
"405","_lycheemonster","Olympia, WA",47.0378741,-122.9006951
"406","stevesavitz","brooklyn",40.6781784,-73.9441579
"408","BiggestComeback","New York",40.7127753,-74.0059728
"409","rosesweettweets","Palm Desert CA",33.7222445,-116.3744556
"410","DrMoosa99","Muscat , Oman",23.58589,58.4059227
"411","CtgbL","Milan, Lombardy",45.4642035,9.189982
"412","carles_saus","Balears, Espanya",39.3587759,2.7356328
"413","NBBNorcia","Baltimore, MD",39.2903848,-76.6121893
"414","swuswuswu","Houston, TX",29.7604267,-95.3698028
"415","JCMS1926","Canada",56.130366,-106.346771
"417","SkinCancerOrg","New York, NY",40.7127753,-74.0059728
"418","Wilfd64","Suffolk, UK",52.1872472,0.9707801
"419","LungOmics","New York, NY",40.7127753,-74.0059728
"420","Lesley_Darling","England, United Kingdom",52.3555177,-1.1743197
"421","KateleneCaacbay","Laoag City",18.1960128,120.5926679
"422","TheLymphieLife","Baltimore, MD",39.2903848,-76.6121893
"424","mickyb1953","Dublin",53.3498053,-6.2603097
"425","sunpungi","Philadelphia, PA",39.9525839,-75.1652215
"426","terryjay55","Nigeria X Philippines ",9.081999,8.675277
"427","jmexclusives","Kenya",-0.023559,37.906193
"428","SyanFennec","Glasgow, Scotland",55.864237,-4.251806
"429","emmalmcglen"," Gateshead 07963048179",54.95268,-1.603411
"430","surgicalpatho","United Kingdom",55.378051,-3.435973
"431","bellvitgepath","L'Hospitalet de Llobregat",41.3661865,2.1164942
"432","Smartkelablog","Gurgaon, India",28.4594965,77.0266383
"433","Urology_Bio","London",51.5073509,-0.1277583
"434","BryanySimmons","Eastbourne, England",50.768035,0.290472
"435","LoDoCrypto","Denver, CO",39.7392358,-104.990251
"436","beanjuice1970","Repubic of North Somersetshire",51.105097,-2.9262307
"437","STEVENKOLKERMD","Santa Monica, CA",34.0194543,-118.4911912
"438","bagel_angel_","Flavortown, USA",33.206648,-82.389809
"439","bimbomouse","Virginia, USA",37.4315734,-78.6568942
"440","shanbeathune","m u s k o k a ",45.1841122,-79.4084652
"441","whinniedahpoo","Colorado, USA",39.5500507,-105.7820674
"442","ayekrissy","St Louis, MO",38.6270025,-90.1994042
"443","SturgisSports","Greenville, SC",34.8526176,-82.3940104
"445","robs_kabobs","Virginia, USA",37.4315734,-78.6568942
"446","whiteoakfarmer","Waynesville, NC",35.4887145,-82.9887477
"447","ChrisVanD4","California, USA",36.778261,-119.4179324
"448","Hatsutane","Japan and the World",36.204824,138.252924
"449","TakeThatCDC","Atlanta, GA",33.7489954,-84.3879824
"450","DaleYuzuki","Maryland USA",39.0457549,-76.6412712
"451","MKandtheforce","Midland, TX",31.9973456,-102.0779146
"452","KingMiMi101","E-block",43.637822,-79.392494
"453","creahlife","Moscow",55.755826,37.6172999
"454","SlSSIES","18 | she/her",38.9981104,-94.7756407
"455","henryhammerbeck","U.K., Europe, Dimension C-137",55.378051,-3.435973
"456","JnlParasitology","Cambridge, England",52.205337,0.121817
"457","JAMASurgery","Chicago, IL",41.8781136,-87.6297982
"458","noveldevice","Boulder, CO",40.0149856,-105.2705456
"459","sheboyganscan","Sheboygan, WI",43.7508284,-87.71453
"460","EmadAlsharef2","Toronto, Ontario",43.653226,-79.3831843
"461","DrPaulaGordon","Vancouver, British Columbia",49.2827291,-123.1207375
"462","ErYeezy","713",29.74255,-95.399022
"464","eoElevate","Utah and Texas ",39.3209801,-111.0937311
"465","wiredmarketer","Hyannis, MA, USA",41.6524911,-70.2881124
"466","Smiles4me","Iowa",41.8780025,-93.097702
"467","JAMADerm","Chicago, IL",41.8781136,-87.6297982
"468","lefer_medevac","Atlanta, GA",33.7489954,-84.3879824
"469","tartangal21","Glasgow",55.864237,-4.251806
"470","Dentista94","Karachi, Pakistan",24.8607343,67.0011364
"471","MsCjay","Las Vegas",36.1699412,-115.1398296
"473","bloomfullyoongi","fine sugar",32.84295,-117.275162
"474","yydelane","atx/ cstat",30.627977,-96.3344068
"477","CryptoGlamDoll","Atlanta ",33.7489954,-84.3879824
"478","KaitlinSundling","Wisconsin, USA",43.7844397,-88.7878678
"479","BalibreaJose","Barcelona, Catalunya, Spain",41.3850639,2.1734035
"480","brazilian_of","Rio de Janeiro, Brazil",-22.9068467,-43.1728965
"483","fnyland45","Massachussetts,US",42.4072107,-71.3824374
"484","neonbubble","Portsmouth, England, Europe",50.8197675,-1.0879769
"486","ahisom74"," Jackson, Tennessee",35.6145169,-88.8139469
"487","AestheticMDoc","New York, NY, United States",40.7127753,-74.0059728
"488","Rhodarein","Madison, WI",43.0730517,-89.4012302
"489","GilliAnn5","Essex",51.7343313,0.4690888
"490","awoikin","Stratford  , PEI",46.215926,-63.0886099
"491","Lotus_Field","<U+6771><U+4EAC>·<U+57FC><U+7389>·<U+5343><U+8449>·<U+795E><U+5948><U+5DDD>·<U+7FA4><U+99AC>·<U+6803><U+6728>·<U+8328><U+57CE>",36.382241,139.049821
"492","NaturalLymphie","Winfield, IL",41.8616956,-88.1609031
"493","toxicbritspears","DC/MKE",38.9071923,-77.0368707
"496","sholyhitmanbat","Chicago area but travel extensively",41.8823113,-87.6320215
"497","Sublime12NO","Onmyhorse",36.1414475,-79.8861627
"498","sayusayu8020","<U+7570><U+4E16><U+754C>",34.309216,117.959001
"499","HeavyMetalJesus","Ålesund, Norway",62.4722284,6.1494821
"500","MassageEd","Tennessee, USA",35.5174913,-86.5804473
"501","Scumezza","South Africa",-30.559482,22.937506
"502","Selcuk__Erdem","Istanbul",41.0082376,28.9783589
"503","mfaurology","Istanbul, Türkiye",41.0082376,28.9783589
"504","foodborn","Wexford, Ireland",52.336916,-6.4633381
"505","kundizee","South Africa",-30.559482,22.937506
"506","DFXCustoms","Bradenton, FL",27.4989278,-82.5748194
"507","sad_slav","Colorado Oblast, Great Satan",39.5500507,-105.7820674
"508","DLauro","Hell",42.43472,-83.985
"509","McBrion","Malate, Manila",14.570199,120.991585
"510","beckadelic","Palm Bay, FL",28.0344621,-80.5886646
"511","nogri1","<U+65E5><U+672C>",36.204824,138.252924
"512","PyettDavid","Denver, CO",39.7392358,-104.990251
"513","RonMindful","Reno, NV",39.5296329,-119.8138027
"514","sidekick_matt","Hero City",37.5640473,-122.3253119
"516","WieldedFate","North Ogden, UT ",41.3071645,-111.9602196
"517","DrewMoghanaki","Atlanta, GA",33.7489954,-84.3879824
"518","ceeneegee","Canada",56.130366,-106.346771
"519","0pinion8d","South Africa",-30.559482,22.937506
"520","balancecancer","New York, NY",40.7127753,-74.0059728
"521","debryan96962349","Watertown, NY",43.9747838,-75.9107565
"522","onozz717","Seattle, WA",47.6062095,-122.3320708
"523","RedHeadsKickAss","Colorado, USA",39.5500507,-105.7820674
"524","sash_cr","Los Angeles, CA",34.0522342,-118.2436849
"525","tomfolanmd","The Internets",39.4714884,-119.7767248
"527","Ibrahim_m__i","Egypt",26.820553,30.802498
"528","grinchmotron","Whoville",43.0135456,-89.4698158
"529","dr_no0de","Dammam, Kingdom of Saudi Arabia",26.4206828,50.0887943
"530","jordanlacy_","Kent, OH",41.1536674,-81.3578859
